1589,710,2021,0
202,174,1980,1990
2041,811,2002,2010
166,88,1955,2000
2359,211,1961,2000
1983,301,1966,2010
2503,83,1980,2010
2333,508,1961,2022
2782,858,1960,2020
1577,928,2007,1990
387,445,1973,2010
1575,582,1970,2020
1739,476,1958,1990
188,189,1990,2020
686,908,1968,2022
2409,913,1987,2000
2886,741,1985,0
1040,264,1975,2010
1356,121,1956,2010
487,470,1986,1990
290,341,2018,0
1172,81,2009,1990
591,273,2020,2020
1801,101,1964,2022
235,314,1991,2000
2853,710,2009,1990
1914,532,1959,2000
1818,565,2011,0
2806,297,1987,2010
2745,232,2016,1990
2228,387,2007,2020
68,860,1963,1990
2782,420,2013,0
1526,257,1959,2010
992,198,1997,2022
1855,275,1981,1990
530,891,1993,2020
1029,418,2002,2000
2842,681,2010,2000
1950,663,2006,1990
2520,375,1996,2022
574,873,1974,2010
2608,139,2021,0
2648,573,1983,2010
1401,443,1965,2022
1784,512,1985,2020
244,647,1990,2010
433,172,1967,2020
2943,623,2007,2010
991,172,1974,0
2120,298,1984,2020
659,943,1973,1990
2814,280,1974,2020
2014,278,2014,0
1546,744,1954,0
2224,114,1982,2010
1441,293,2019,2022
1994,975,2004,2020
860,1025,1999,2010
2975,605,2016,2020
107,537,1989,2022
406,563,1973,2020
945,568,2006,2010
1869,417,1990,2000
2492,913,1997,2020
515,35,2013,2010
1286,674,2011,2010
2748,741,1973,2010
778,354,2020,1990
1078,358,1977,2022
2045,304,2017,2022
40,479,1974,0
2020,599,1980,2022
1659,1006,1965,0
2602,590,2007,1990
880,752,1981,2020
1073,901,1963,0
2887,286,1999,2000
1533,158,1987,1990
151,86,1950,2022
2554,69,1994,2022
1227,288,2001,2020
2711,399,1993,2000
2730,565,1983,2010
587,399,1972,2022
1901,643,1962,2022
2929,935,1982,0
2551,805,1991,2010
2134,45,1980,2022
2498,358,1986,1990
1050,897,1952,1990
506,654,1975,2000
1338,613,2009,2010
73,99,2009,2022
2253,862,1980,2010
1579,150,2011,2010
1630,722,1979,1990
775,656,1999,1990
1396,161,1996,0
208,986,2020,1990
619,307,1969,0
1700,862,1965,2022
1696,603,2022,2000
2163,384,1987,0
1256,135,1959,2000
2161,477,1956,1990
2897,45,1977,2020
248,244,2015,0
2255,239,1999,1990
761,817,1958,1990
485,228,1977,1990
279,494,2017,1990
457,720,2019,2020
525,1020,2015,0
1384,470,2001,2020
325,894,1982,2022
1597,469,1971,2010
760,595,1993,2022
463,945,1961,2010
2604,304,1967,2010
1866,841,1964,2010
2065,556,1972,2020
2576,369,1988,2020
1735,756,1958,0
1149,743,2007,1990
2311,543,1956,1990
1455,48,2004,2000
1305,174,2017,2022
1039,499,2014,2010
1339,466,1970,0
1692,992,2018,2000
2188,486,2017,2000
2737,483,1985,2020
2357,397,1965,2022
1425,937,1976,2020
1147,629,1986,2020
1727,960,1962,2010
2179,653,1989,2022
1948,218,1978,2010
404,843,2001,0
2117,399,1974,2022
1383,337,2021,2022
2448,291,1982,2010
2856,610,2003,2020
1869,678,2000,1990
2330,259,1952,1990
1415,183,1950,2000
1607,50,1994,2000
2879,465,1986,2010
1549,908,1984,0
667,936,2005,2020
1937,296,2012,0
2889,604,1956,2000
2221,449,2003,2010
2369,945,2001,2010
2258,600,2016,2020
2079,604,1995,2020
1266,848,1957,2000
2081,394,2019,2020
2483,992,2010,2010
423,390,2001,2000
2743,651,2021,2000
506,865,2014,2022
1785,533,1975,2000
2871,934,1964,2010
2678,524,2005,2000
510,916,2011,0
2077,758,1994,2000
2249,89,2008,2000
1305,474,2010,2020
2714,778,1950,2022
2817,423,2007,2020
2115,399,1987,2000
1244,369,1964,0
1134,881,1958,1990
950,297,1977,2022
2223,781,2000,2000
2961,623,2009,2000
141,64,1987,2010
1908,352,1962,2010
2202,245,1975,2022
1616,523,1983,2010
217,822,1956,1990
2046,518,2019,2022
959,783,2007,2000
2587,300,2015,2010
1400,496,1981,2000
557,943,2005,2000
2923,141,2021,2000
373,748,1951,2022
2548,990,1986,2000
2452,343,1974,2010
1748,788,1956,2020
81,786,2012,0
2321,469,1952,2022
1140,800,1950,2020
2620,330,1951,2020
1222,703,1970,2010
31,769,2003,0
1067,355,1990,2022
2044,746,2007,1990
1130,305,1972,2000
2410,428,2010,2020
779,102,1972,2010
422,272,1968,1990
2096,389,2002,1990
280,164,1964,2000
337,702,1985,2010
2109,453,1952,1990
1975,508,1984,2020
852,201,1952,2010
923,242,2018,2020
2608,821,2003,1990
39,207,2018,2010
1579,119,1952,2000
417,932,1985,2022
1053,76,2015,0
1199,862,1969,2010
552,837,1992,2022
1805,145,1999,2000
2348,585,2012,2010
431,711,1974,2020
438,556,1994,1990
1796,483,2014,2022
81,574,1971,2020
461,839,2021,2000
2549,841,1962,2022
496,133,1958,0
986,730,1993,2010
2597,923,1958,0
1798,963,1980,2022
1665,275,1980,2000
163,619,1982,2000
1458,1029,1975,0
826,264,1998,0
1218,779,2001,2020
2588,420,1959,2000
527,624,1981,2020
1552,320,1953,2022
2433,812,1964,2020
956,623,1969,2020
2499,478,1955,1990
2331,352,2006,2010
2552,941,2012,2000
1545,287,1970,2022
1927,157,1965,2010
711,905,2015,2020
2379,160,1973,2000
2821,126,1987,2020
206,716,2001,2010
2395,601,1954,2020
253,955,2018,2022
2586,352,1957,2000
808,738,1978,2010
2152,58,2014,2022
117,260,1966,2020
2564,623,1967,0
2343,642,1974,2022
771,393,1995,1990
1720,418,1996,2000
1890,370,1951,0
366,918,2002,2022
2413,349,1965,2020
1190,345,1984,2020
2942,609,1995,2020
494,741,1957,2020
1013,80,1963,2010
2291,633,1967,2020
1901,410,1965,2022
2172,663,2019,2010
2520,717,2020,1990
595,619,1999,2022
650,130,1961,2000
1268,371,2022,0
1980,678,2003,2010
997,70,1973,1990
324,550,1961,2022
2346,551,1975,1990
1450,503,2019,0
1455,266,1984,2020
1537,738,1962,2022
548,817,1978,2022
2353,849,1966,2000
1722,242,1979,0
1775,180,1971,2020
1476,811,1952,2020
303,69,2010,2020
1273,611,2009,0
1436,846,1980,2020
1607,881,2005,2020
1903,795,2015,2022
1023,72,2018,1990
820,507,1967,2022
740,67,1962,0
505,1024,2000,2020
884,448,2013,2020
1984,426,1973,1990
1068,109,2020,2022
909,354,2007,2020
2293,769,2000,2000
478,1008,2016,2000
265,776,2004,2000
1986,607,1966,2010
436,449,2002,2022
500,1016,1950,0
2373,304,1959,1990
1702,971,1999,1990
592,849,1963,1990
893,763,1988,1990
1875,171,2007,2000
1220,1023,2001,2022
1593,79,1950,2022
2860,768,1985,1990
2390,604,1994,2020
302,852,1969,2020
602,910,2001,2020
2725,662,2013,0
1822,609,1957,2000
426,408,2013,2020
1096,37,1966,2000
1192,320,1994,2000
85,40,1951,2022
570,242,2003,1990
2987,460,2018,2000
16,963,1975,2010
1713,972,1980,2020
1350,399,2005,2000
1512,705,1962,2000
2086,908,1968,0
738,314,1984,1990
2878,288,1999,2000
1708,289,1969,2022
1559,571,1959,2020
1676,209,2005,2000
1039,688,1951,2000
2137,708,1982,0
1050,233,1980,2022
1145,337,2010,2010
2774,521,2022,0
1278,672,1987,2020
643,602,1958,2022
1311,286,1989,2010
1868,181,1988,2022
2288,875,1972,2000
1966,117,1964,1990
2176,780,1988,0
2980,148,1954,2020
2983,234,1999,2000
1361,977,2015,2020
1523,224,1961,2000
2739,690,1956,2020
1739,808,1985,0
1685,145,1984,0
1519,413,1978,0
540,692,2001,2020
879,792,1964,1990
1393,562,2003,2020
390,359,1974,2010
2000,581,2022,2000
401,1029,1996,2010
510,936,2020,2000
463,310,2002,0
265,945,1965,2010
2203,67,2008,2010
1203,572,1951,2022
770,658,2011,0
1923,671,1951,2010
138,647,1958,2000
738,797,1968,2010
1711,781,1976,0
482,621,1981,2000
2097,840,1996,0
2009,332,2002,2000
1699,837,1983,2020
1801,812,1955,1990
1667,329,1988,2022
2778,981,1960,2020
2731,117,1957,2010
46,705,1957,1990
1170,728,2004,2020
2573,700,1989,2022
670,781,2002,2000
1675,301,1987,1990
252,309,2018,0
506,537,2006,2020
185,672,1969,2022
2125,636,2014,2000
250,311,2022,1990
2712,886,1996,2020
2709,153,1972,2000
1873,736,2020,0
2884,182,1993,2010
2632,933,1985,2022
1868,248,1997,0
12,957,2001,2022
1509,465,2020,0
2054,456,1996,1990
944,982,1993,0
1988,246,1983,2010
1916,615,1954,2022
1914,145,2006,0
1110,528,2003,2010
534,504,2012,2020
2012,93,1957,2000
2154,820,1964,1990
2934,291,1981,0
1421,521,1963,2020
629,542,2006,0
1308,526,1971,2010
760,722,1986,2010
602,47,2003,0
896,528,1957,2022
808,484,1952,2010
2020,175,2009,2022
150,990,2010,1990
1887,582,1974,2010
2903,603,1988,2022
2800,819,1965,2000
791,542,2018,2010
883,966,2020,2010
1099,115,2004,2000
2829,300,1998,2000
2244,552,1988,1990
182,651,2006,2022
2172,374,2007,2000
1975,798,1978,2022
375,46,1981,2020
117,38,1967,2000
2730,695,1980,2020
1814,921,1954,2010
484,37,2021,1990
1774,291,1994,2020
909,133,1965,2000
1227,941,1986,1990
2358,50,1986,0
103,174,2011,2000
1073,321,2018,1990
2558,717,2002,2010
1513,930,1961,1990
1340,422,1968,2000
1300,340,1964,2010
2620,943,1971,2022
2564,1029,1980,0
962,659,2001,0
2441,613,1999,2022
1850,784,1975,2010
2864,334,2009,2020
1092,555,1966,1990
2848,942,1984,2020
1750,481,2014,2020
2559,636,2006,2022
483,963,1974,2022
2247,588,1988,0
2098,399,1992,2020
1684,305,2001,2022
1220,945,1969,2010
383,838,2009,2000
520,526,2014,2022
1574,955,1950,0
2502,236,2017,2000
73,312,2022,0
390,925,1968,2020
148,131,1998,2000
1077,919,1981,2020
2324,513,1978,0
2535,348,1982,0
1191,824,1967,2020
2532,620,1976,2010
2751,192,1993,2000
443,762,1987,0
2378,882,2021,2022
15,622,1981,2022
2759,688,1989,1990
1354,875,1956,2010
741,240,1951,2022
1925,518,2010,2022
1500,162,2010,2000
1925,214,1990,2010
2869,812,1950,2020
23,42,1996,2000
1156,536,1952,2020
1773,146,1991,2020
727,410,2018,1990
860,777,2013,2000
1105,250,1957,2020
2881,257,1975,2000
2058,357,1998,1990
2501,726,1998,2010
621,542,1997,0
2568,696,1956,2022
1829,772,1984,2022
1378,81,1964,2020
1326,266,1999,0
436,503,1971,2010
2455,918,1997,1990
2565,924,2003,2010
469,47,2020,1990
1014,339,1997,2000
1059,412,1976,0
621,803,2006,2022
2935,679,1954,2000
2831,614,1970,2020
1798,808,1973,0
966,599,1988,0
1624,718,1954,2020
1092,183,2020,2000
2732,578,2004,2010
514,426,1964,2000
347,359,1965,1990
824,604,1984,0
973,451,2003,1990
1713,1029,1975,2010
2533,151,2016,2000
875,447,1994,2000
105,457,2012,2010
1422,346,1975,2010
2230,702,2015,2010
2155,257,1978,2000
2727,833,1960,2022
743,525,2004,2010
62,415,1964,2000
274,854,1989,2020
2329,730,2001,1990
2923,628,1956,2010
1793,753,1950,2010
641,272,2019,2010
269,337,1964,0
1691,183,1973,2022
58,144,2014,2000
2005,124,1971,0
1267,35,2006,2020
838,915,2021,2010
1158,142,1974,2022
496,220,2019,2010
519,88,2014,2010
539,58,2010,2022
1002,638,1992,0
2649,143,1987,2010
2685,439,1973,2020
2035,946,1970,0
58,677,1976,2020
1617,489,1958,2020
2959,964,1972,2020
1631,493,1982,0
2845,329,2013,1990
384,201,2013,2000
1811,551,2000,1990
140,990,1980,2010
2415,981,2014,2010
2173,544,2003,2022
247,477,1960,2022
2360,793,1950,2000
96,802,2015,2020
1637,496,2022,2000
1006,987,2015,0
61,545,2001,2022
543,38,2007,2000
1316,783,1985,2010
46,757,1988,2020
1369,147,1954,2000
2084,328,1997,2022
384,892,1980,1990
2592,483,1996,2020
2036,899,2012,1990
1641,990,1977,2010
71,142,1966,2020
1234,398,1995,2020
1461,498,2016,1990
2379,765,1985,2010
1878,60,2015,2022
1521,739,2021,2010
852,47,2009,2020
1604,677,1989,2000
782,808,1969,2020
2478,800,1973,2020
2586,226,1992,2020
865,985,1986,2020
249,595,2013,1990
2276,958,1997,2000
1399,351,1960,1990
58,388,1981,2022
2560,915,2005,2022
430,476,1988,2010
1554,304,2022,2000
1359,921,2008,2022
2061,308,1968,2000
842,37,1986,0
206,158,1951,1990
2156,715,1960,2020
2054,164,1997,2020
2612,794,2004,1990
1302,515,1965,2022
1456,194,1980,2010
1608,361,2008,2000
2496,253,2018,2022
709,136,1980,2022
2088,522,2003,2000
2489,560,1974,2000
1853,534,1987,1990
1102,311,2011,2000
1465,538,2012,2010
2711,80,2001,2022
201,107,1973,2010
2757,488,1960,2010
312,770,1965,0
936,220,2017,0
605,875,1998,2020
436,830,1985,2000
465,238,1996,1990
1047,149,1970,1990
2869,116,1967,2022
1874,543,1987,2000
662,929,2007,1990
1743,1024,1982,0
2815,632,1981,2020
1003,482,1996,0
1789,232,1991,2000
12,883,1969,2020
2066,298,1952,1990
2816,420,1993,2020
735,66,1978,1990
1287,730,1969,2010
526,992,2015,2010
1533,1031,1952,2022
322,675,2013,0
983,850,1999,2010
1290,410,1978,2000
983,181,1951,2020
386,233,1965,2022
979,874,1954,2022
104,475,2019,1990
50,905,2015,2010
1600,753,1978,0
1336,58,2004,2020
971,616,1954,2022
2090,864,1975,0
1107,1033,2008,2022
1342,82,2002,2000
2294,140,2001,2010
2309,311,1997,1990
2299,1012,1983,0
2701,474,1984,1990
2309,889,2016,2022
158,603,1954,2000
1649,921,1985,0
2854,471,2007,2022
2134,934,1950,2010
2045,314,1982,2000
1930,362,1985,2000
607,145,1996,1990
2677,744,1993,2020
2250,959,1950,1990
2772,188,1977,0
1934,466,1987,2022
551,947,1960,2020
1993,208,1984,2000
2486,638,2001,2020
2058,395,1970,0
691,821,1979,2000
542,37,1967,0
652,777,1980,0
1296,416,1968,1990
441,348,2019,0
1774,437,1960,2022
162,887,1999,0
772,1032,1975,2022
1705,694,1968,0
1211,328,1950,1990
238,256,2004,2020
190,742,2005,2000
2082,368,2011,2020
742,348,1959,2000
877,399,1974,2022
651,36,2019,0
2052,904,1950,2022
1174,355,1955,0
1964,493,1977,0
1000,546,2019,2020
1764,130,2013,2020
2786,487,1998,0
2675,618,2015,2000
2703,872,1976,1990
1980,491,2007,1990
1780,641,2010,2010
572,860,2018,1990
1692,269,2002,2010
1478,388,1971,2022
2037,996,1977,2010
686,211,2015,2020
508,708,2013,0
2513,1031,2020,2000
1438,608,1987,1990
2817,793,1981,1990
2295,785,1990,2020
2412,893,1981,1990
526,913,1954,2022
1267,319,1972,2000
904,38,1982,2010
1552,488,1976,2000
1905,678,1961,0
1337,303,1985,1990
1414,244,2008,0
2711,856,1951,2000
1177,474,1971,2010
309,909,1974,2010
2603,745,1953,2000
2061,792,1994,2010
856,438,1991,2010
2907,332,2013,2000
2207,870,2002,2020
2949,573,1978,2020
1130,630,1954,0
2495,58,1980,1990
2289,460,1968,1990
1375,190,1973,2000
843,344,1993,2010
1169,238,1993,2010
2592,394,2022,2000
2852,614,1983,0
2238,878,1964,2022
1338,383,1961,2022
2457,333,1988,2020
1920,619,1986,2000
2811,577,1966,2000
2447,465,2013,2000
159,1013,2004,2000
69,661,1982,2020
1947,486,1991,0
2515,785,1990,1990
2199,540,1985,2010
2512,446,1993,2020
290,265,1992,2022
2116,70,1950,2020
990,414,1985,0
399,119,2001,0
1319,831,1964,2010
197,898,2010,2022
2716,1017,1956,2020
2110,465,1971,2022
1005,535,1975,2020
646,442,2011,1990
1032,674,2002,2000
1587,976,1999,1990
46,57,1969,2022
701,849,1970,2000
1161,626,1955,2010
1092,1000,1963,2022
1001,785,1961,2022
1273,55,2009,2020
1634,63,2002,1990
2993,336,2013,2022
1266,69,1968,2020
64,129,1962,2022
84,416,1959,0
2401,846,2004,2010
873,551,1994,2020
1303,890,2016,2010
345,238,1978,2020
2576,955,1970,2000
2870,595,1996,2022
1394,777,1994,2022
149,433,2000,0
2936,441,1985,0
1817,1009,1954,2022
246,229,1979,2010
2976,157,1956,2020
2716,1019,2015,2000
529,634,1992,2020
216,840,2001,2022
148,211,2019,2022
1228,631,1990,2020
553,544,1976,1990
2532,244,1989,2010
2946,234,1976,0
2636,111,2007,1990
1944,811,2016,0
734,547,2002,2000
1506,740,2012,0
1352,131,1997,2010
2341,125,1967,2000
836,584,1970,1990
2395,331,2009,2020
636,1030,1951,2000
2398,874,1960,0
499,930,2014,2020
471,603,1971,1990
479,751,2012,0
1746,826,1964,0
2460,311,1970,2022
1303,565,1973,2020
1206,530,2015,2022
1400,592,2014,2000
2716,289,2019,2010
120,1002,1990,0
2870,82,1978,2010
146,998,1979,2000
255,636,1968,2010
1196,198,1984,0
2594,853,1985,0
2472,657,1970,2000
2831,297,1972,2000
1635,529,2010,2022
1772,56,1972,2010
1927,434,1983,0
2648,616,2019,0
2681,601,1977,2022
1344,360,1974,2000
2334,580,1954,2022
1641,120,1960,0
1300,479,1975,2022
2588,951,2007,2010
1424,175,1995,1990
699,785,1959,2010
1805,515,1985,2000
1156,329,1966,2010
896,61,2008,0
1176,915,1970,2000
2641,80,2021,2010
2813,1023,1972,2020
157,923,1988,1990
1300,973,2001,0
1719,235,2003,2010
2012,968,1962,2010
2949,391,1957,2022
2449,943,1962,2000
989,853,1979,2020
2810,871,1984,2020
587,1022,1995,2020
2542,348,1950,2022
352,428,1970,2020
536,357,1950,2022
2056,1005,2008,2020
723,1001,1971,0
2867,161,1962,2000
391,1027,1968,2000
462,220,1984,2022
2510,404,2015,2010
2358,860,2004,2022
2330,216,1951,0
2549,171,2017,2010
279,504,1965,1990
1452,1015,1964,0
1952,894,1958,1990
2180,131,1973,2010
1233,240,2018,2010
868,313,2017,2000
2345,45,2015,2020
1010,178,1977,2022
2651,94,1970,0
2450,633,1972,2020
2936,681,1986,2010
1289,322,1955,2000
1504,38,1979,2020
518,837,2003,2020
2133,349,1976,2022
2068,460,1952,2022
694,307,1995,2022
1345,949,1975,2010
672,206,1954,0
557,174,1999,2010
130,1022,1994,2022
1802,72,2020,2022
1810,232,2013,2020
902,669,2010,0
2651,524,2020,2020
1396,97,1957,0
2963,418,1999,1990
999,516,1952,2022
2973,472,2018,2010
1584,577,1955,2022
569,822,1986,2020
2159,782,1983,2020
1940,776,1988,2022
1801,373,1968,2010
229,988,1960,2022
1796,826,1970,0
1159,143,1980,2010
1257,434,1951,2010
2738,664,2022,2022
1271,638,1983,2000
1136,681,1975,1990
2595,584,1955,2010
2815,610,2020,0
246,777,2007,2010
2184,858,1992,2000
2607,245,2021,2022
1188,711,1964,2000
2275,70,1960,0
1285,886,2012,2022
1399,84,2005,2022
2786,713,1998,2020
795,48,2009,2000
146,710,1990,2022
1805,782,1950,2000
2537,501,1996,2022
481,577,2014,2020
1876,507,1977,2022
663,152,1979,2022
2868,444,2017,2022
351,732,1993,2010
711,312,1994,2010
2149,706,2016,2020
2594,539,1988,1990
197,609,2022,2020
1330,930,1994,2022
2750,189,1978,2000
366,324,2020,2022
854,921,1981,2010
298,729,1986,1990
1584,627,1982,0
502,764,1999,1990
1703,995,1976,1990
762,497,1982,2000
657,101,1974,2000
2149,975,2010,2010
1478,494,1972,2010
2309,878,2013,2010
2221,1025,1965,2000
2037,277,1966,2000
762,141,1984,2000
2565,625,1973,0
1880,546,2009,2020
2952,1018,1969,2022
2401,468,1966,2010
2491,1001,1955,2010
506,856,1998,1990
2659,487,2019,2022
1884,523,1979,2022
2625,463,2021,2000
373,184,1956,2022
2874,864,1979,2022
1640,213,2021,2022
2153,173,1986,1990
687,739,2010,2022
2191,479,1959,1990
103,745,2014,0
868,97,1952,0
1473,610,1957,2022
2905,343,2014,2000
1055,213,1978,2000
2755,615,1997,2020
914,34,1982,2000
2884,885,1981,2010
1249,321,1977,0
994,521,1994,2010
2743,507,1962,0
2761,247,1984,2010
2293,863,1959,1990
85,253,2002,2020
922,784,1979,2022
759,343,2016,2020
779,823,1952,1990
655,935,1985,1990
135,789,1972,2022
2017,926,1969,1990
605,356,2003,2000
1006,531,1976,1990
1778,550,1963,2022
1632,153,2020,0
2247,178,2022,0
2801,192,1956,2010
616,436,1986,2020
1099,574,1957,2022
502,366,2003,2000
2476,243,1996,2022
2137,522,1988,2020
2444,797,1998,2000
2041,930,1986,1990
2452,463,2005,1990
835,105,1983,2020
1596,759,1968,2000
135,145,2019,0
678,372,1962,2020
2347,693,1996,2010
2919,896,2012,2020
2005,242,1982,0
1430,649,2002,2020
1954,821,2009,0
406,1029,1983,2000
912,748,1982,1990
670,231,2002,2022
1393,335,2012,1990
968,756,1950,2010
1194,945,2013,0
1221,491,1981,2000
2676,794,1963,2000
1737,431,1990,2000
2729,904,1959,2020
1933,119,1999,2020
240,641,1960,2020
110,345,2003,0
2599,88,1985,1990
1153,238,2008,1990
1068,671,2013,2010
1651,137,1954,0
2404,609,1979,2020
1702,63,1986,2020
56,509,1999,2010
699,163,2017,2020
204,414,2000,1990
1713,966,1996,2000
2968,480,1953,1990
59,631,2016,2010
728,703,1996,0
2867,358,1951,2000
2424,333,1987,2022
2551,473,2000,2022
1248,516,1999,2020
869,879,2013,0
458,70,1987,1990
384,334,1973,2020
1623,694,1970,2022
1107,710,1963,1990
2572,547,1987,2010
200,540,1989,1990
1028,76,1967,2000
970,78,1983,2022
2535,930,2005,0
2505,214,1986,1990
1977,384,2014,2010
1091,185,1961,2000
1333,831,1974,2000
191,170,1964,1990
1495,44,2004,2020
2553,39,2005,2022
946,992,1978,2022
2003,105,1957,1990
1800,502,1954,0
1421,601,1990,2000
1793,701,1969,0
649,667,1980,1990
2223,713,1983,2000
2451,756,1998,2000
401,687,2008,1990
2146,958,2005,2022
2583,421,2009,0
732,737,2010,0
2578,46,2010,2020
1408,982,1976,2010
1030,479,1991,2000
1419,185,2020,2020
985,930,2018,2000
841,555,1993,2000
2053,718,1985,2022
294,259,1998,0
2662,565,2018,2020
1699,812,1996,2010
2703,610,2011,0
58,996,1951,2020
1671,1032,2014,2010
2547,778,1976,1990
2975,861,1969,2000
2095,852,2008,0
2385,1001,1986,2022
2463,932,1959,1990
1087,275,2021,2000
1618,114,2021,2020
569,400,1974,2020
502,345,2017,0
377,216,1970,2000
1764,573,1953,1990
726,695,1973,2000
1412,379,1988,2000
73,680,2022,2022
70,969,2022,2022
157,267,1997,2022
2517,323,1957,2000
2337,239,1971,1990
122,217,2022,0
1273,596,1958,2000
2400,410,2000,0
2903,119,1961,2020
1214,848,2003,1990
2294,266,2014,0
344,499,1966,2022
1263,418,1990,2000
940,390,1967,1990
1789,309,1970,0
85,291,2014,2000
1706,641,1990,2000
486,407,2005,2020
1496,78,2006,0
1381,344,1980,2010
877,882,1966,2020
2896,876,1990,2020
1677,508,1952,2022
186,576,2006,2022
979,398,2008,2000
568,864,2009,2022
338,956,1974,2000
313,141,1972,1990
2001,870,1997,2020
2108,663,2010,0
830,91,1974,2010
1684,650,1993,2000
1787,263,1959,2022
2406,938,2007,1990
2759,594,1971,1990
277,859,2018,1990
1704,800,1976,0
2745,576,1960,1990
670,907,1985,2000
1313,240,2004,2020
2904,146,1952,2010
1947,177,1974,2022
2268,454,2004,2010
513,934,1952,1990
2465,834,1995,2020
1538,106,1966,2022
1553,1000,1997,2000
1322,890,1988,1990
2429,574,1969,2022
1868,789,2003,2000
2436,319,1951,1990
929,422,1985,2010
1669,232,1975,2020
309,458,1972,2010
2626,796,1964,2010
2493,163,1959,1990
2931,893,1986,2020
762,165,1972,0
2167,514,1978,1990
393,129,1988,2022
853,148,1995,2020
1135,701,1985,2022
364,443,1969,2000
2685,619,2010,2000
2231,170,1960,2010
2303,150,2005,2022
70,538,2021,1990
1750,1031,2003,2010
2090,663,1970,2022
1253,706,2009,1990
1368,279,1997,2010
1648,245,1973,1990
157,741,1962,0
2899,364,1993,0
996,955,1995,2000
960,745,1998,2020
573,477,2014,2010
2853,56,2008,1990
2546,453,1976,2000
2119,398,1969,2020
2575,975,1954,2020
90,996,2007,2022
600,718,2020,1990
1051,951,2009,1990
425,346,2009,0
2154,435,1993,1990
1828,110,1972,2010
2115,747,1975,1990
837,556,2002,2020
1447,844,2010,2020
60,94,1954,2010
1365,245,1960,2000
2612,222,2007,1990
1395,695,1997,2000
1335,827,1973,2000
289,749,1998,2020
2603,122,1970,2022
324,284,1964,1990
2886,645,2018,2020
2436,1000,1970,1990
1064,1004,1962,0
2473,609,1989,2022
2928,1020,1984,2000
280,119,1959,1990
476,742,2016,2000
2909,474,1995,2000
2577,722,1972,2010
2852,737,2021,2010
2361,548,2006,0
807,882,1986,2010
400,899,2007,2020
452,768,1990,1990
897,222,1971,1990
2713,741,2003,2022
2438,712,1982,1990
1991,888,1969,2000
2459,945,1999,2020
2174,809,1969,1990
1656,867,2009,0
863,695,1975,2022
1527,284,2004,2000
885,208,1964,2020
2617,846,1955,2022
944,397,2012,2020
1530,703,1969,2010
179,379,1950,1990
1309,72,2002,2000
1373,100,1954,2000
2841,203,1955,2022
1190,387,2003,2010
2293,822,1984,2020
2951,626,2008,2010
777,684,1977,1990
1086,655,1974,0
1600,276,1960,2020
2588,281,1960,2010
559,623,1977,2000
1152,883,1982,1990
1025,47,1952,2000
16,416,2018,0
1416,400,1988,2020
516,390,1963,2020
499,189,1961,2020
1568,52,1987,2022
1014,245,2010,2000
1047,80,2019,0
2241,526,1971,2022
1301,808,2014,2010
1165,965,1978,0
1527,528,1967,1990
2588,430,1967,2020
962,980,2012,2020
766,258,1994,1990
1163,640,1958,2020
1588,216,1992,0
1414,931,1992,1990
2862,901,1959,2000
1684,322,2007,1990
2531,322,1980,2022
2340,279,2008,2000
1600,174,1990,2020
756,365,1993,1990
430,667,2007,0
1862,237,1973,0
946,395,1991,1990
1619,823,1990,2020
1785,261,1992,1990
1460,674,1992,2022
2909,796,1999,1990
2957,441,1987,0
1230,962,1959,2022
98,460,1959,0
956,674,2002,1990
23,899,1987,2020
821,791,1955,2000
2960,144,1974,2022
1484,185,1990,2022
1443,615,1952,2010
2396,224,2009,2020
1630,1027,1998,2000
1817,245,1959,0
440,958,1989,2022
406,755,1995,2000
507,58,2007,2022
2503,552,1994,2020
1145,701,1997,1990
2890,651,2007,2010
1184,488,1977,2010
760,311,2003,0
559,1025,2020,2022
2808,661,1972,0
539,75,2017,2022
2557,653,1989,1990
2130,344,1979,1990
2395,572,1981,2020
1239,634,1996,2000
2876,66,1995,2010
2996,958,1965,2022
1376,48,1966,1990
2712,630,2007,2010
1760,222,2006,2022
1831,183,1969,2020
2533,428,1950,2000
2447,225,1966,2022
784,190,2015,2010
800,250,1952,2022
453,620,1977,2020
2271,846,1979,1990
315,691,1951,2020
409,559,1972,1990
353,207,1990,2020
1011,434,1963,2022
2054,978,2005,2022
1635,309,2005,2020
723,971,1992,2022
464,924,2004,2000
2600,278,2019,2010
632,618,1992,0
1445,183,2005,2020
1310,689,1997,0
350,275,1981,0
1077,874,1957,2022
997,607,1968,2020
1488,427,1975,2020
2666,688,1974,2000
1750,1028,1985,0
739,217,1998,2000
1944,273,2015,2000
1010,280,1959,2010
619,956,1970,2010
672,300,1972,1990
110,39,1972,2000
2166,857,1987,0
948,549,2012,2022
664,379,1956,0
766,195,1974,2000
2199,152,1986,2022
1589,118,1971,1990
2492,899,1978,0
775,201,2013,2010
192,471,2022,2000
170,973,2014,2000
2960,876,1963,2022
927,401,1972,2000
1125,952,1975,0
1108,71,1998,2010
185,338,1981,0
1148,972,2016,2022
1325,919,2005,1990
30,272,1962,2022
2244,757,1967,0
813,454,1960,2020
1834,209,1978,2000
1304,492,1997,2022
1767,400,1986,2020
1861,305,1984,0
115,1031,1961,2010
1862,394,2017,2020
2430,128,1978,2000
940,720,1972,2020
2499,1008,2012,1990
380,720,2012,2022
692,595,2006,2022
